"sample_id","chr","start","end","read.count"
"SRR5398217","9",19316416,19316839,8
"SRR5398216","9",19316416,19316839,19
"SRR5398215","9",19316416,19316839,1
"SRR5398214","9",19316416,19316839,4
"SRR5398218","9",19316416,19316839,2
"SRR5398213","9",20715321,20740340,2
"SRR5398217","9",20715321,20740340,7
"SRR5398216","9",20715321,20740340,15
"SRR5398214","9",20715321,20740340,2
"SRR5398218","9",20715321,20740340,4
"SRR5398213","9",20819795,20823115,1
"SRR5398217","9",20819795,20823115,9
"SRR5398216","9",20819795,20823115,40
"SRR5398214","9",20819795,20823115,5
"SRR5398213","9",20881870,20912954,1
"SRR5398217","9",20881870,20912954,1
"SRR5398213","9",21837907,21859425,1
"SRR5398213","9",22046750,22112395,1
"SRR5398213","9",33328580,33347117,1
"SRR5398216","9",33328580,33347117,1
"SRR5398213","9",33351559,33352719,10
"SRR5398217","9",33351559,33352719,17
"SRR5398216","9",33351559,33352719,27
"SRR5398215","9",33351559,33352719,5
"SRR5398214","9",33351559,33352719,12
"SRR5398218","9",33351559,33352719,19
"SRR5398213","9",33886880,33912098,1
"SRR5398217","9",33886880,33912098,1
"SRR5398216","9",33886880,33912098,7
"SRR5398215","9",33886880,33912098,1
"SRR5398214","9",33886880,33912098,1
"SRR5398213","9",34338712,34339166,4
"SRR5398217","9",34338712,34339166,2
"SRR5398216","9",34338712,34339166,6
"SRR5398215","9",34338712,34339166,3
"SRR5398218","9",34338712,34339166,2
"SRR5398213","9",35295695,35313989,1
"SRR5398217","9",35295695,35313989,4
"SRR5398216","9",35295695,35313989,31
"SRR5398214","9",35295695,35313989,7
"SRR5398218","9",35295695,35313989,3
"SRR5398213","9",35555951,35556448,1
"SRR5398213","9",37761902,37763753,2
"SRR5398213","9",37819287,37842286,2
"SRR5398216","9",37819287,37842286,1
"SRR5398213","9",77381975,77407607,1
"SRR5398217","9",77381975,77407607,8
"SRR5398216","9",77381975,77407607,57
"SRR5398214","9",77381975,77407607,2
"SRR5398218","9",77381975,77407607,8
"SRR5398213","9",78254835,78264316,1
"SRR5398217","9",78254835,78264316,1
"SRR5398216","9",78254835,78264316,9
"SRR5398218","9",78254835,78264316,1
"SRR5398213","9",85958471,85958586,1
"SRR5398213","9",87698655,87700237,2
"SRR5398217","9",87698655,87700237,8
"SRR5398216","9",87698655,87700237,4
"SRR5398215","9",87698655,87700237,20
"SRR5398214","9",87698655,87700237,12
"SRR5398218","9",87698655,87700237,4
"SRR5398213","9",89328659,89328886,3
"SRR5398217","9",89328659,89328886,6
"SRR5398216","9",89328659,89328886,7
"SRR5398214","9",89328659,89328886,2
"SRR5398213","9",93299069,93299261,1
"SRR5398213","9",93471140,93476338,5
"SRR5398217","9",93471140,93476338,31
"SRR5398216","9",93471140,93476338,59
"SRR5398215","9",93471140,93476338,3
"SRR5398214","9",93471140,93476338,14
"SRR5398218","9",93471140,93476338,13
"SRR5398213","9",93471140,93498886,6
"SRR5398217","9",93471140,93498886,20
"SRR5398216","9",93471140,93498886,73
"SRR5398215","9",93471140,93498886,2
"SRR5398214","9",93471140,93498886,7
"SRR5398218","9",93471140,93498886,10
"SRR5398213","9",94967757,95060810,1
"SRR5398213","9",95978060,96004701,5
"SRR5398217","9",95978060,96004701,26
"SRR5398216","9",95978060,96004701,94
"SRR5398215","9",95978060,96004701,4
"SRR5398214","9",95978060,96004701,17
"SRR5398218","9",95978060,96004701,8
"SRR5398213","9",106972004,106984409,3
"SRR5398217","9",106972004,106984409,2
"SRR5398216","9",106972004,106984409,8
"SRR5398214","9",106972004,106984409,14
"SRR5398213","9",106972004,107003426,1
"SRR5398216","9",106972004,107003426,1
"SRR5398214","9",106972004,107003426,1
"SRR5398213","9",107300140,107311737,1
"SRR5398217","9",107300140,107311737,9
"SRR5398216","9",107300140,107311737,30
"SRR5398215","9",107300140,107311737,2
"SRR5398214","9",107300140,107311737,8
"SRR5398218","9",107300140,107311737,3
"SRR5398213","9",110136126,110138539,2
"SRR5398213","9",111533738,111534353,2
"SRR5398217","9",111533738,111534353,10
"SRR5398216","9",111533738,111534353,8
"SRR5398215","9",111533738,111534353,2
"SRR5398214","9",111533738,111534353,3
"SRR5398218","9",111533738,111534353,12
"SRR5398213","9",113969116,113988580,1
"SRR5398215","9",113969116,113988580,1
"SRR5398213","9",114633767,114638726,2
"SRR5398216","9",114633767,114638726,3
"SRR5398218","9",114633767,114638726,5
"SRR5398213","9",114636989,114638726,3
"SRR5398217","9",114636989,114638726,6
"SRR5398216","9",114636989,114638726,14
"SRR5398215","9",114636989,114638726,9
"SRR5398214","9",114636989,114638726,8
"SRR5398218","9",114636989,114638726,4
"SRR5398213","9",125337017,125337591,7
"SRR5398217","9",125337017,125337591,29
"SRR5398216","9",125337017,125337591,101
"SRR5398215","9",125337017,125337591,7
"SRR5398214","9",125337017,125337591,6
"SRR5398218","9",125337017,125337591,16
"SRR5398213","9",125929654,125935607,3
"SRR5398217","9",125929654,125935607,8
"SRR5398216","9",125929654,125935607,8
"SRR5398214","9",125929654,125935607,1
"SRR5398218","9",125929654,125935607,3
"SRR5398213","9",127311635,127320778,1
"SRR5398217","9",127311635,127320778,4
"SRR5398216","9",127311635,127320778,2
"SRR5398215","9",127311635,127320778,1
"SRR5398213","9",127344234,127345477,2
"SRR5398217","9",127344234,127345477,6
"SRR5398216","9",127344234,127345477,24
"SRR5398215","9",127344234,127345477,3
"SRR5398214","9",127344234,127345477,2
"SRR5398218","9",127344234,127345477,7
"SRR5398213","9",128422867,128424614,2
"SRR5398216","9",128422867,128424614,1
"SRR5398213","9",128492425,128492805,1
"SRR5398215","9",128492425,128492805,2
"SRR5398214","9",128492425,128492805,3
"SRR5398218","9",128492425,128492805,3
"SRR5398213","9",128933781,128934058,1
"SRR5398217","9",128933781,128934058,1
"SRR5398213","9",128968505,128969514,1
"SRR5398213","9",129128984,129131639,1
"SRR5398216","9",129128984,129131639,4
"SRR5398214","9",129128984,129131639,1
"SRR5398218","9",129128984,129131639,4
"SRR5398213","9",129719230,129720774,1
"SRR5398213","9",129852539,129858598,1
"SRR5398213","9",130099456,130101223,2
"SRR5398217","9",130099456,130101223,4
"SRR5398216","9",130099456,130101223,3
"SRR5398214","9",130099456,130101223,1
"SRR5398213","9",131189052,131192292,1
"SRR5398213","9",131215211,131222930,1
"SRR5398218","9",131215211,131222930,1
"SRR5398213","9",131430089,131432794,5
"SRR5398217","9",131430089,131432794,9
"SRR5398216","9",131430089,131432794,35
"SRR5398215","9",131430089,131432794,5
"SRR5398214","9",131430089,131432794,6
"SRR5398218","9",131430089,131432794,9
"SRR5398213","9",131432616,131455166,2
"SRR5398213","9",131436619,131439061,6
"SRR5398217","9",131436619,131439061,50
"SRR5398216","9",131436619,131439061,45
"SRR5398215","9",131436619,131439061,36
"SRR5398214","9",131436619,131439061,11
"SRR5398218","9",131436619,131439061,37
"SRR5398213","9",131455075,131459356,2
"SRR5398217","9",131455075,131459356,6
"SRR5398216","9",131455075,131459356,13
"SRR5398215","9",131455075,131459356,5
"SRR5398214","9",131455075,131459356,2
"SRR5398218","9",131455075,131459356,2
"SRR5398213","9",131506113,131506453,6
"SRR5398217","9",131506113,131506453,22
"SRR5398216","9",131506113,131506453,96
"SRR5398215","9",131506113,131506453,19
"SRR5398214","9",131506113,131506453,3
"SRR5398218","9",131506113,131506453,19
"SRR5398213","9",134690911,134701333,3
"SRR5398217","9",134690911,134701333,5
"SRR5398216","9",134690911,134701333,4
"SRR5398213","9",134811338,134812712,1
"SRR5398213","9",134824599,134825904,2
"SRR5398216","9",134824599,134825904,1
"SRR5398213","9",136669605,136670009,2
"SRR5398213","9",137716625,137744090,1
"SRR5398214","9",137716625,137744090,2
"SRR5398213","9",137743370,137758011,2
"SRR5398213","9",137790847,137818138,1
"SRR5398217","9",137790847,137818138,4
"SRR5398216","9",137790847,137818138,3
"SRR5398214","9",137790847,137818138,6
"SRR5398218","9",137790847,137818138,1
"SRR5398213","9",137811460,137818138,6
"SRR5398217","9",137811460,137818138,2
"SRR5398216","9",137811460,137818138,11
"SRR5398214","9",137811460,137818138,2
"SRR5398213","X",1285777,1290509,2
"SRR5398217","X",1285777,1290509,3
"SRR5398216","X",1285777,1290509,7
"SRR5398214","X",1285777,1290509,8
"SRR5398213","X",2714421,2723364,1
"SRR5398213","X",2719660,2726373,6
"SRR5398217","X",2719660,2726373,6
"SRR5398216","X",2719660,2726373,14
"SRR5398215","X",2719660,2726373,1
"SRR5398214","X",2719660,2726373,6
"SRR5398218","X",2719660,2726373,10
"SRR5398213","X",10063444,10098579,2
"SRR5398217","X",10063444,10098579,7
"SRR5398216","X",10063444,10098579,21
"SRR5398214","X",10063444,10098579,17
"SRR5398213","X",16828093,16829770,2
"SRR5398217","X",16828093,16829770,2
"SRR5398216","X",16828093,16829770,22
"SRR5398215","X",16828093,16829770,5
"SRR5398214","X",16828093,16829770,2
"SRR5398218","X",16828093,16829770,4
"SRR5398213","X",17133823,17138961,1
"SRR5398217","X",17133823,17138961,8
"SRR5398216","X",17133823,17138961,14
"SRR5398215","X",17133823,17138961,3
"SRR5398214","X",17133823,17138961,4
"SRR5398218","X",17133823,17138961,1
"SRR5398213","X",18575353,18588143,1
"SRR5398217","X",18575353,18588143,2
"SRR5398216","X",18575353,18588143,3
"SRR5398213","X",19050805,19050981,1
"SRR5398215","X",19050805,19050981,4
"SRR5398214","X",19050805,19050981,2
"SRR5398218","X",19050805,19050981,2
"SRR5398213","X",21851508,21853503,2
"SRR5398217","X",21851508,21853503,1
"SRR5398216","X",21851508,21853503,5
"SRR5398215","X",21851508,21853503,5
"SRR5398214","X",21851508,21853503,2
"SRR5398218","X",21851508,21853503,4
"SRR5398213","X",22090428,22133624,1
"SRR5398213","X",30665510,30677452,4
"SRR5398217","X",30665510,30677452,7
"SRR5398218","X",30665510,30677452,1
"SRR5398213","X",41183997,41186642,2
"SRR5398217","X",41183997,41186642,1
"SRR5398216","X",41183997,41186642,10
"SRR5398213","X",41187991,41201280,1
"SRR5398213","X",45010960,45020730,1
"SRR5398217","X",45010960,45020730,2
"SRR5398216","X",45010960,45020730,14
"SRR5398215","X",45010960,45020730,3
"SRR5398214","X",45010960,45020730,2
"SRR5398218","X",45010960,45020730,6
"SRR5398213","X",47846104,47895940,4
"SRR5398217","X",47846104,47895940,17
"SRR5398216","X",47846104,47895940,75
"SRR5398215","X",47846104,47895940,10
"SRR5398214","X",47846104,47895940,21
"SRR5398218","X",47846104,47895940,9
"SRR5398213","X",48575167,48577109,3
"SRR5398215","X",48575167,48577109,1
"SRR5398214","X",48575167,48577109,1
"SRR5398213","X",70148760,70150322,1
"SRR5398215","X",70148760,70150322,1
"SRR5398214","X",70148760,70150322,3
"SRR5398213","X",70404714,70407075,1
"SRR5398213","X",78014661,78020398,5
"SRR5398217","X",78014661,78020398,7
"SRR5398216","X",78014661,78020398,31
"SRR5398214","X",78014661,78020398,18
"SRR5398218","X",78014661,78020398,8
"SRR5398213","X",85067126,85074391,1
"SRR5398217","X",85067126,85074391,26
"SRR5398216","X",85067126,85074391,56
"SRR5398215","X",85067126,85074391,1
"SRR5398214","X",85067126,85074391,6
"SRR5398218","X",85067126,85074391,8
"SRR5398213","X",106853520,106854296,1
"SRR5398213","X",107840669,107854704,2
"SRR5398217","X",107840669,107854704,10
"SRR5398216","X",107840669,107854704,37
"SRR5398215","X",107840669,107854704,1
"SRR5398214","X",107840669,107854704,4
"SRR5398213","X",118396969,118404444,1
"SRR5398214","X",118396969,118404444,1
"SRR5398213","X",118404337,118410959,1
"SRR5398216","X",118404337,118410959,5
"SRR5398215","X",118404337,118410959,2
"SRR5398213","X",118441367,118444494,1
"SRR5398216","X",118441367,118444494,4
"SRR5398214","X",118441367,118444494,1
"SRR5398213","X",118442243,118444494,1
"SRR5398216","X",118442243,118444494,5
"SRR5398218","X",118442243,118444494,1
"SRR5398213","X",118542724,118546116,1
"SRR5398217","X",118542724,118546116,3
"SRR5398216","X",118542724,118546116,13
"SRR5398214","X",118542724,118546116,1
"SRR5398218","X",118542724,118546116,1
"SRR5398213","X",118568078,118574018,1
"SRR5398217","X",118568078,118574018,3
"SRR5398213","X",119410189,119410362,4
"SRR5398216","X",119410189,119410362,4
"SRR5398215","X",119410189,119410362,5
"SRR5398214","X",119410189,119410362,2
"SRR5398218","X",119410189,119410362,4
"SRR5398213","X",123417778,123417944,1
"SRR5398213","X",129908059,129908734,1
"SRR5398218","X",129908059,129908734,2
"SRR5398213","X",150736594,150737448,2
"SRR5398217","X",150736594,150737448,7
"SRR5398216","X",150736594,150737448,15
"SRR5398215","X",150736594,150737448,2
"SRR5398214","X",150736594,150737448,12
"SRR5398218","X",150736594,150737448,2
"SRR5398213","1",1223243,1223968,33
"SRR5398217","1",1223243,1223968,68
"SRR5398216","1",1223243,1223968,139
"SRR5398215","1",1223243,1223968,80
"SRR5398214","1",1223243,1223968,62
"SRR5398218","1",1223243,1223968,70
"SRR5398213","1",1804418,1806538,6
"SRR5398217","1",1804418,1806538,4
"SRR5398216","1",1804418,1806538,5
"SRR5398215","1",1804418,1806538,10
"SRR5398214","1",1804418,1806538,10
"SRR5398218","1",1804418,1806538,3
"SRR5398213","1",2384977,2389996,1
"SRR5398213","1",5947103,5952836,1
"SRR5398213","1",8541213,8614686,1
"SRR5398217","1",8541213,8614686,23
"SRR5398216","1",8541213,8614686,142
"SRR5398215","1",8541213,8614686,6
"SRR5398214","1",8541213,8614686,15
"SRR5398218","1",8541213,8614686,11
"SRR5398213","1",9871186,9877989,3
"SRR5398217","1",9871186,9877989,5
"SRR5398216","1",9871186,9877989,1
"SRR5398215","1",9871186,9877989,11
"SRR5398214","1",9871186,9877989,10
"SRR5398218","1",9871186,9877989,5
"SRR5398213","1",9931890,9934860,29
"SRR5398217","1",9931890,9934860,127
"SRR5398216","1",9931890,9934860,201
"SRR5398215","1",9931890,9934860,64
"SRR5398214","1",9931890,9934860,165
"SRR5398218","1",9931890,9934860,51
"SRR5398213","1",11073933,11076948,1
"SRR5398217","1",11073933,11076948,6
"SRR5398216","1",11073933,11076948,9
"SRR5398215","1",11073933,11076948,2
"SRR5398214","1",11073933,11076948,1
"SRR5398218","1",11073933,11076948,1
"SRR5398213","1",11146675,11157291,1
"SRR5398213","1",12578717,12579412,2
"SRR5398217","1",12578717,12579412,11
"SRR5398216","1",12578717,12579412,31
"SRR5398215","1",12578717,12579412,2
"SRR5398214","1",12578717,12579412,9
"SRR5398218","1",12578717,12579412,6
"SRR5398213","1",16201781,16202574,1
"SRR5398217","1",16201781,16202574,7
"SRR5398216","1",16201781,16202574,8
"SRR5398215","1",16201781,16202574,25
"SRR5398214","1",16201781,16202574,5
"SRR5398218","1",16201781,16202574,6
"SRR5398213","1",16486425,16486661,5
"SRR5398217","1",16486425,16486661,2
"SRR5398216","1",16486425,16486661,15
"SRR5398215","1",16486425,16486661,3
"SRR5398214","1",16486425,16486661,2
"SRR5398218","1",16486425,16486661,16
"SRR5398213","1",19378539,19385626,1
"SRR5398215","1",19378539,19385626,1
"SRR5398218","1",19378539,19385626,3
"SRR5398213","1",23109021,23109650,3
"SRR5398213","1",25976681,25982477,1
"SRR5398213","1",27113825,27114286,2
"SRR5398216","1",27113825,27114286,2
"SRR5398215","1",27113825,27114286,1
"SRR5398214","1",27113825,27114286,2
"SRR5398213","1",28580559,28581229,6
"SRR5398217","1",28580559,28581229,2
"SRR5398215","1",28580559,28581229,25
"SRR5398214","1",28580559,28581229,18
"SRR5398213","1",29154695,29154910,21
"SRR5398217","1",29154695,29154910,66
"SRR5398216","1",29154695,29154910,100
"SRR5398215","1",29154695,29154910,36
"SRR5398214","1",29154695,29154910,25
"SRR5398218","1",29154695,29154910,47
"SRR5398213","1",30992389,30995220,7
"SRR5398217","1",30992389,30995220,11
"SRR5398216","1",30992389,30995220,28
"SRR5398215","1",30992389,30995220,5
"SRR5398214","1",30992389,30995220,9
"SRR5398218","1",30992389,30995220,4
"SRR5398213","1",31915894,31919658,3
"SRR5398217","1",31915894,31919658,38
"SRR5398216","1",31915894,31919658,250
"SRR5398215","1",31915894,31919658,6
"SRR5398214","1",31915894,31919658,13
"SRR5398218","1",31915894,31919658,21
"SRR5398213","1",35478965,35479212,4
"SRR5398217","1",35478965,35479212,2
"SRR5398216","1",35478965,35479212,13
"SRR5398218","1",35478965,35479212,3
"SRR5398213","1",36358238,36358822,3
"SRR5398217","1",36358238,36358822,1
"SRR5398216","1",36358238,36358822,3
"SRR5398215","1",36358238,36358822,3
"SRR5398214","1",36358238,36358822,4
"SRR5398218","1",36358238,36358822,8
"SRR5398213","1",38915561,38919337,1
"SRR5398217","1",38915561,38919337,1
"SRR5398216","1",38915561,38919337,2
"SRR5398215","1",38915561,38919337,2
"SRR5398214","1",38915561,38919337,4
"SRR5398213","1",39853969,39857417,7
"SRR5398217","1",39853969,39857417,22
"SRR5398216","1",39853969,39857417,26
"SRR5398215","1",39853969,39857417,9
"SRR5398214","1",39853969,39857417,7
"SRR5398218","1",39853969,39857417,12
"SRR5398213","1",41113282,41117010,2
"SRR5398217","1",41113282,41117010,4
"SRR5398216","1",41113282,41117010,11
"SRR5398215","1",41113282,41117010,3
"SRR5398214","1",41113282,41117010,3
"SRR5398218","1",41113282,41117010,2
"SRR5398213","1",41628748,41628947,3
"SRR5398217","1",41628748,41628947,1
"SRR5398215","1",41628748,41628947,2
"SRR5398218","1",41628748,41628947,1
"SRR5398213","1",44002312,44002985,1
"SRR5398215","1",44002312,44002985,1
"SRR5398214","1",44002312,44002985,1
"SRR5398218","1",44002312,44002985,4
"SRR5398213","1",44308309,44319744,1
"SRR5398217","1",44308309,44319744,5
"SRR5398216","1",44308309,44319744,35
"SRR5398215","1",44308309,44319744,11
"SRR5398214","1",44308309,44319744,7
"SRR5398218","1",44308309,44319744,2
"SRR5398213","1",44874677,44875695,1
"SRR5398217","1",44874677,44875695,1
"SRR5398216","1",44874677,44875695,2
"SRR5398215","1",44874677,44875695,1
"SRR5398214","1",44874677,44875695,1
"SRR5398218","1",44874677,44875695,1
"SRR5398213","1",45727630,45729769,2
"SRR5398217","1",45727630,45729769,1
"SRR5398216","1",45727630,45729769,1
"SRR5398215","1",45727630,45729769,1
"SRR5398214","1",45727630,45729769,2
"SRR5398218","1",45727630,45729769,2
"SRR5398213","1",46572062,46572167,2
"SRR5398215","1",46572062,46572167,1
"SRR5398213","1",48355669,48359770,8
"SRR5398217","1",48355669,48359770,71
"SRR5398216","1",48355669,48359770,176
"SRR5398215","1",48355669,48359770,10
"SRR5398214","1",48355669,48359770,27
"SRR5398218","1",48355669,48359770,77
"SRR5398213","1",51814034,51816389,1
"SRR5398217","1",51814034,51816389,1
"SRR5398216","1",51814034,51816389,4
"SRR5398214","1",51814034,51816389,1
"SRR5398213","1",54040755,54047372,1
"SRR5398217","1",54040755,54047372,4
"SRR5398216","1",54040755,54047372,18
"SRR5398218","1",54040755,54047372,1
"SRR5398213","1",66891153,66905375,6
"SRR5398217","1",66891153,66905375,36
"SRR5398216","1",66891153,66905375,224
"SRR5398215","1",66891153,66905375,2
"SRR5398214","1",66891153,66905375,28
"SRR5398218","1",66891153,66905375,18
"SRR5398213","1",77711746,77713281,13
"SRR5398217","1",77711746,77713281,20
"SRR5398216","1",77711746,77713281,12
"SRR5398215","1",77711746,77713281,13
"SRR5398214","1",77711746,77713281,38
"SRR5398218","1",77711746,77713281,27
"SRR5398213","1",85164525,85164757,4
"SRR5398217","1",85164525,85164757,1
"SRR5398216","1",85164525,85164757,16
"SRR5398215","1",85164525,85164757,7
"SRR5398214","1",85164525,85164757,8
"SRR5398218","1",85164525,85164757,3
"SRR5398213","1",85907193,85911433,2
"SRR5398218","1",85907193,85911433,1
"SRR5398213","1",88859881,88860286,1
